,tri_Grams,Freq
17316,سحرگہی مجھ سے,1
17296,نوخیز کسے خبر,1
17295,ابھی نوخیز کسے,1
17294,ہو ابھی نوخیز,1
17268,کہیں عشق نے,1
17274,ہے اس نے,1
17273,کیا ہے اس,1
17272,اپنی کیا ہے,1
17271,بساط اپنی کیا,1
17270,نے بساط اپنی,1
17269,عشق نے بساط,1
17267,جو کہیں عشق,1
17276,نے فقیروں کو,1
17266,ہے جو کہیں,1
17265,بچھائی ہے جو,1
17264,پرہیز بچھائی ہے,1
17263,دی پرہیز بچھائی,1
17262,توڑ دی پرہیز,1
17261,نے توڑ دی,1
17275,اس نے فقیروں,1
17277,فقیروں کو وارث,1
17293,کہ ہو ابھی,1
17286,بھی فرسودہ جہاں,1
17292,کو کہ ہو,1
17291,مجھ کو کہ,1
17290,چاہیئے مجھ کو,1
17289,وہ چاہیئے مجھ,1
17288,جہاں وہ چاہیئے,1
17287,فرسودہ جہاں وہ,1
17285,فلک بھی فرسودہ,1
17278,کو وارث پرویز,1
17284,ستارے فلک بھی,1
17283,یہ ستارے فلک,1
17282,ہیں یہ ستارے,1
17281,پرانے ہیں یہ,1
17280,پرویز پرانے ہیں,1
17279,وارث پرویز پرانے,1
17483,مقام رنگ و,1
17485,بو کر تو,1
17848,کے غاروں میں,1
17740,گزراں خوب ہے,1
17756,خدائی میں مہاجن,1
17755,کی خدائی میں,1
17754,اس کی خدائی,1
17753,گو اس کی,1
17752,مند گو اس,1
17751,ہنر مند گو,1
17750,و ہنر مند,1
17749,کیش و ہنر,1
17748,صفا کیش و,1
17747,مردان صفا کیش,1
17746,ہیں مردان صفا,1
17745,خوار ہیں مردان,1
17744,کیوں خوار ہیں,1
17743,لیکن کیوں خوار,1
17742,ہے لیکن کیوں,1
17757,میں مہاجن کا,1
17758,مہاجن کا بھی,1
17759,کا بھی ہے,1
17768,کو خداوند تو,1
17774,نہ وہی اہل,1
17773,ہے نہ وہی,1
17772,گیا ہے نہ,1
17771,برگ گیا ہے,1
17770,تو برگ گیا,1
17769,خداوند تو برگ,1
17767,فرنگی کو خداوند,1
17760,بھی ہے ہاتھ,1
17766,ہے فرنگی کو,1
17765,سمجھتی ہے فرنگی,1
17764,تو سمجھتی ہے,1
17763,دنیا تو سمجھتی,1
17762,ہاتھ دنیا تو,1
17761,ہے ہاتھ دنیا,1
17741,خوب ہے لیکن,1
17739,جہان گزراں خوب,1
17486,کر تو اپنی,1
17738,یہ جہان گزراں,1
17719,آغوش سحاب آخر,1
17718,سے آغوش سحاب,1
17717,بجلی سے آغوش,1
17716,ہے بجلی سے,1
17715,کو ہے بجلی,1
17714,چھٹنے کو ہے,1
17713,آئی چھٹنے کو,1
17712,گھڑی آئی چھٹنے,1
17711,کی گھڑی آئی,1
17710,جلوت کی گھڑی,1
17709,گزری جلوت کی,1
17708,گھڑی گزری جلوت,1
17707,کی گھڑی گزری,1
17706,خلوت کی گھڑی,1
17705,آخر خلوت کی,1
17720,سحاب آخر تھا,1
17721,آخر تھا ضبط,1
17722,تھا ضبط بہت,1
17731,ڈالے قلندر نے,1
17737,رب یہ جہان,1
17736,آخر یا رب,1
17735,کتاب آخر یا,1
17734,اسرار کتاب آخر,1
17733,نے اسرار کتاب,1
17732,قلندر نے اسرار,1
17730,کہہ ڈالے قلندر,1
17723,ضبط بہت مشکل,1
17729,کا کہہ ڈالے,1
17728,معانی کا کہہ,1
17727,سیل معانی کا,1
17726,اس سیل معانی,1
17725,مشکل اس سیل,1
17724,بہت مشکل اس,1
17775,وہی اہل خرد,1
17776,اہل خرد را,1
17777,خرد را او,1
17778,را او کشت,1
17829,کا ہر قریہ,1
17828,افرنگ کا ہر,1
17827,دیکھا افرنگ کا,1
17826,نہیں دیکھا افرنگ,1
17825,نے نہیں دیکھا,1
17824,کسی نے نہیں,1
17823,ہے کسی نے,1
17822,تیرا ہے کسی,1
17821,جو تیرا ہے,1
17820,فردوس جو تیرا,1
17819,پازند فردوس جو,1
17818,ہیں پازند فردوس,1
17817,سکتے ہیں پازند,1
17816,بنا سکتے ہیں,1
17815,کو بنا سکتے,1
17830,ہر قریہ ہے,1
17831,قریہ ہے فردوس,1
17832,ہے فردوس کی,1
17841,مرا فکر کر,1
17847,چاند کے غاروں,1
17846,اب چاند کے,1
17845,اسے اب چاند,1
17844,دے اسے اب,1
17843,کر دے اسے,1
17842,فکر کر دے,1
17840,افلاک مرا فکر,1
17833,فردوس کی مانند,1
17839,آوارۂ افلاک مرا,1
17838,ہے آوارۂ افلاک,1
17837,سے ہے آوارۂ,1
17836,مدت سے ہے,1
17835,مانند مدت سے,1
17834,کی مانند مدت,1
17814,قرآں کو بنا,1
17813,سے قرآں کو,1
17812,تاویل سے قرآں,1
17786,خرے چند حاضر,1
17792,کباب و مئے,1
17791,میں کباب و,1
17790,کلیسا میں کباب,1
17789,ہیں کلیسا میں,1
17788,حاضر ہیں کلیسا,1
17787,چند حاضر ہیں,1
17785,بہ خرے چند,1
17794,مئے گلگوں مسجد,1
17784,بخشد بہ خرے,1
17783,بہ بخشد بہ,1
17782,لالہ بہ بخشد,1
17781,و لالہ بہ,1
17780,کشت گل و,1
17779,او کشت گل,1
17793,و مئے گلگوں,1
17795,گلگوں مسجد میں,1
17811,مفسر تاویل سے,1
17804,پند احکام ترے,1
17810,اپنے مفسر تاویل,1
17809,مگر اپنے مفسر,1
17808,ہیں مگر اپنے,1
17807,حق ہیں مگر,1
17806,ترے حق ہیں,1
17805,احکام ترے حق,1
17803,و پند احکام,1
17796,مسجد میں دھرا,1
17802,موعظہ و پند,1
17801,بجز موعظہ و,1
17800,ہے بجز موعظہ,1
17799,کیا ہے بجز,1
17798,دھرا کیا ہے,1
17797,میں دھرا کیا,1
17704,ناب آخر خلوت,1
17703,مے ناب آخر,1
17702,غرق مے ناب,1
17626,سے گزر افلاک,1
17537,تو ابھی رہ,1
17536,کر تو ابھی,1
17535,تو کر تو,1
17534,وہ تو کر,1
17533,سکا وہ تو,1
17532,ہو سکا وہ,1
17531,نہ ہو سکا,1
17530,سے نہ ہو,1
17529,اس سے نہ,1
17528,جو اس سے,1
17527,فطرت جو اس,1
17526,اگرچہ فطرت جو,1
17525,نہیں اگرچہ فطرت,1
17524,ذوق نہیں اگرچہ,1
17523,بے ذوق نہیں,1
17538,ابھی رہ گزر,1
17539,گزر میں ہے,1
17540,میں ہے قیدمقام,1
17579,دل کشا بہت,1
17599,سے کشاد شرق,1
17598,تجھ سے کشاد,1
17588,بام دانہ و,1
17587,بلند بام دانہ,1
17586,طائرک بلند بام,1
17580,کشا بہت حسن,1
17578,ہے دل کشا,1
17541,ہے قیدمقام سے,1
17577,گرچہ ہے دل,1
17550,پارس و شام,1
17549,گزر پارس و,1
17548,سے گزر پارس,1
17547,حجاز سے گزر,1
17542,قیدمقام سے گزر,1
17522,کر بے ذوق,1
17521,رفو کر بے,1
17520,کو رفو کر,1
17494,کھوئی ہوئی شے,1
17500,تاروں کی فضا,1
17499,کر تاروں کی,1
17498,جستجو کر تاروں,1
17497,کی جستجو کر,1
17496,شے کی جستجو,1
17495,ہوئی شے کی,1
17493,ہے کھوئی ہوئی,1
17502,فضا ہے بیکرانہ,1
17492,چکا ہے کھوئی,1
17491,کھو چکا ہے,1
17490,کو کھو چکا,1
17489,خودی کو کھو,1
17488,اپنی خودی کو,1
17487,تو اپنی خودی,1
17501,کی فضا ہے,1
17503,ہے بیکرانہ تو,1
17519,لالہ کو رفو,1
17512,ہیں ترے چمن,1
17518,و لالہ کو,1
17517,چاک گل و,1
17516,حوریں چاک گل,1
17515,کی حوریں چاک,1
17514,چمن کی حوریں,1
17513,ترے چمن کی,1
17511,عریاں ہیں ترے,1
17504,بیکرانہ تو بھی,1
17510,کر عریاں ہیں,1
17509,آرزو کر عریاں,1
17508,مقام آرزو کر,1
17507,یہ مقام آرزو,1
17506,بھی یہ مقام,1
17505,تو بھی یہ,1
17600,کشاد شرق و,1
17627,گزر افلاک سے,1
17701,دفتر غرق مے,1
17628,افلاک سے آتا,1
17682,نرالے ہیں لاتے,1
17681,دستور نرالے ہیں,1
17680,کے دستور نرالے,1
17679,یورپ کے دستور,1
17678,خانۂ یورپ کے,1
17677,مے خانۂ یورپ,1
17676,آخر مے خانۂ,1
17675,رباب آخر مے,1
17674,و رباب آخر,1
17673,طاؤس و رباب,1
17672,اول طاؤس و,1
17671,سناں اول طاؤس,1
17670,و سناں اول,1
17669,شمشیر و سناں,1
17668,ہے شمشیر و,1
17683,ہیں لاتے ہیں,1
17684,لاتے ہیں سرور,1
17685,ہیں سرور اول,1
17694,نادر کیا شوکت,1
17700,سب دفتر غرق,1
17699,ہیں سب دفتر,1
17698,جاتے ہیں سب,1
17697,تیموری ہو جاتے,1
17696,شوکت تیموری ہو,1
17695,کیا شوکت تیموری,1
17693,دبدبۂ نادر کیا,1
17686,سرور اول دیتے,1
17692,کیا دبدبۂ نادر,1
17691,آخر کیا دبدبۂ,1
17690,شراب آخر کیا,1
17689,ہیں شراب آخر,1
17688,دیتے ہیں شراب,1
17687,اول دیتے ہیں,1
17667,کیا ہے شمشیر,1
17666,امم کیا ہے,1
17665,تقدیر امم کیا,1
17636,کرتے ہیں خطاب,1
17642,حجاب آخر احوال,1
17641,ہیں حجاب آخر,1
17640,اٹھتے ہیں حجاب,1
17639,آخر اٹھتے ہیں,1
17638,خطاب آخر اٹھتے,1
17637,ہیں خطاب آخر,1
17635,آخر کرتے ہیں,1
17644,احوال محبت میں,1
17634,جواب آخر کرتے,1
17633,کا جواب آخر,1
17632,نالوں کا جواب,1
17631,ہے نالوں کا,1
17630,آتا ہے نالوں,1
17629,سے آتا ہے,1
17643,آخر احوال محبت,1
17645,محبت میں کچھ,1
17664,ہوں تقدیر امم,1
17657,و تاب آخر,1
17663,بتاتا ہوں تقدیر,1
17662,کو بتاتا ہوں,1
17661,تجھ کو بتاتا,1
17660,میں تجھ کو,1
17659,آخر میں تجھ,1
17658,تاب آخر میں,1
17656,اول سوز و,1
17646,میں کچھ فرق,1
17655,تاب اول سوز,1
17654,و تاب اول,1
17650,ایسا سوز و,1
17649,نہیں ایسا سوز,1
17648,فرق نہیں ایسا,1
17647,کچھ فرق نہیں,1
11124,وہ بھلے ہيں,1
10401,خدا افسونِ انتظار,1
11122,برا ہو وہ,1
4238,طالبانِ خدا رہنما,1
4236,ہے کہ طالبانِ,1
4235,فرسا ہے کہ,1
4234,گام فرسا ہے,1
4233,پہ گام فرسا,1
4232,وادی پہ گام,1
4231,تفتۂ وادی پہ,1
4230,ریگِ تفتۂ وادی,1
4229,وہ ریگِ تفتۂ,1
4228,کو وہ ریگِ,1
4227,پیشوا کہیں اُس,1
4226,علی پیشوا کہیں,1
4225,حسینِ علی پیشوا,1
4224,از حسینِ علی,1
4223,پس از حسینِ,1
4222,یقیں پس از,1
4237,کہ طالبانِ خدا,1
4239,خدا رہنما کہیں,1
4220,کہ اہلِ یقیں,1
4240,رہنما کہیں اُس,1
4255,نا سزا کہیں,1
4254,اور نا سزا,1
4253,چلیں اور نا,1
4252,لے چلیں اور,1
4251,پیادہ لے چلیں,1
4250,عناد پیادہ لے,1
4249,اہلِ عناد پیادہ,1
4248,کہ اہلِ عناد,1
4247,قدر ہے کہ,1
4246,یہ قدر ہے,1
4245,کی یہ قدر,1
4244,وقت کی یہ,1
4243,امامِ وقت کی,1
4242,کو امامِ وقت,1
4241,اُس کو امامِ,1
4221,اہلِ یقیں پس,1
4217,کے میں ہے,1
4257,اُس کو یہ,1
4198,کہ دَیں اس,1
4196,منہ ہے کہ,1
4195,ہمارا منہ ہے,1
4194,کو ہمارا منہ,1
4193,اُس کو ہمارا,1
4192,دوا کہیں اُس,1
4191,اپنے دوا کہیں,1
4190,کی اپنے دوا,1
4189,درد کی اپنے,1
4188,نہ درد کی,1
4187,اگر نہ درد,1
4186,ملے اگر نہ,1
4185,نہ ملے اگر,1
4184,دوا نہ ملے,1
4183,کہیں دوا نہ,1
4182,رب کہیں دوا,1
4197,ہے کہ دَیں,1
4199,دَیں اس کے,1
4216,اُس کے میں,1
4200,اس کے حُسنِ,1
4215,کف اُس کے,1
4214,ناقہ کف اُس,1
4213,زمامِ ناقہ کف,1
4212,کو زمامِ ناقہ,1
4211,اُس کو زمامِ,1
4210,مرحبا کہیں اُس,1
4209,علی مرحبا کہیں,1
4208,و علی مرحبا,1
4207,نبی و علی,1
4206,مگر نبی و,1
4205,داد مگر نبی,1
4204,کی داد مگر,1
4203,صبر کی داد,1
4202,حُسنِ صبر کی,1
4201,کے حُسنِ صبر,1
4256,سزا کہیں اُس,1
4258,کو یہ اجتہاد,1
4026,اِس سے سوا,1
4314,اعتقاد کافر ہے,1
4312,نہ جسے اعتقاد,1
4311,ہو نہ جسے,1
4310,کا ہو نہ,1
4309,نبی کا ہو,1
4308,کو نبی کا,1
4307,اُس کو نبی,1
4306,بھلا کہیں اُس,1
4305,بُرائی بھلا کہیں,1
4304,سے بُرائی بھلا,1
4303,ان سے بُرائی,1
4302,جو ان سے,1
4301,کرے جو ان,1
4300,حسین کرے جو,1
4299,بعد حسین کرے,1
4298,کے بعد حسین,1
4313,جسے اعتقاد کافر,1
4315,کافر ہے رکھے,1
4296,اور حسن کے,1
4316,ہے رکھے امام,1
4331,میں درد غلط,1
4330,کلام میں درد,1
4329,کے کلام میں,1
4328,خستہ کے کلام,1
4327,دل خستہ کے,1
4326,غالبِ دل خستہ,1
4325,ہے غالبِ دل,1
4324,بھرا ہے غالبِ,1
4323,کو بھرا ہے,1
4322,اُس کو بھرا,1
4321,بغض کیا کہیں,1
4320,جو بغض کیا,1
4319,سے جو بغض,1
4318,امام سے جو,1
4317,رکھے امام سے,1
4297,حسن کے بعد,1
4295,حسن اور حسن,1
4259,یہ اجتہاد عجب,1
4276,یزید کو تو,1
4274,اُس کو یزید,1
4273,خطا کہیں اُس,1
4272,اور خطا کہیں,1
4271,لڑے اور خطا,1
4270,کے لڑے اور,1
4269,آ کے لڑے,1
4268,سے آ کے,1
4267,علی سے آ,1
4266,دیں علی سے,1
4265,دشمنِ دیں علی,1
4264,ایک دشمنِ دیں,1
4263,کہ ایک دشمنِ,1
4262,ہے کہ ایک,1
4261,عجب ہے کہ,1
4260,اجتہاد عجب ہے,1
4275,کو یزید کو,1
4277,کو تو نہ,1
4294,بعد حسن اور,1
4278,تو نہ تھا,1
4293,کے بعد حسن,1
4292,علی کے بعد,1
4291,کو علی کے,1
4290,اُس کو علی,1
4289,بُرا کہیں اُس,1
4288,ہم بُرا کہیں,1
4287,گر ہم بُرا,1
4286,مانیۓ گر ہم,1
4285,نہ مانیۓ گر,1
4284,بُرا نہ مانیۓ,1
4283,پایہ بُرا نہ,1
4282,کا پایہ بُرا,1
4281,اجتہاد کا پایہ,1
4280,تھا اجتہاد کا,1
4279,نہ تھا اجتہاد,1
4181,یا رب کہیں,1
4180,درد کی یا,1
4179,ہمارے درد کی,1
4084,کو کفیلِ بخششِ,1
4082,کبریا کہیں اُس,1
4081,انجمنِ کبریا کہیں,1
4080,شمعِ انجمنِ کبریا,1
4079,کہ شمعِ انجمنِ,1
4078,علی کہ شمعِ,1
4077,ابنِ علی کہ,1
4076,حسین ابنِ علی,1
4075,ایماں حسین ابنِ,1
4074,جوہرِ ایماں حسین,1
4073,فروغِ جوہرِ ایماں,1
4072,کو فروغِ جوہرِ,1
4071,اُس کو فروغِ,1
4069,خداوند کیا کہیں,1
4068,نہ خداوند کیا,1
4067,کہیں نہ خداوند,1
4083,اُس کو کفیلِ,1
4085,کفیلِ بخششِ اُمّت,1
4065,کا اگر کہیں,1
4086,بخششِ اُمّت ہے,1
4101,سے کرے اخذِ,1
4100,جس سے کرے,1
4099,مسیح جس سے,1
4098,کو مسیح جس,1
4097,اُس کو مسیح,1
4096,جزا کہیں اُس,1
4095,روزِ جزا کہیں,1
4094,شافعِ روزِ جزا,1
4093,نہ شافعِ روزِ,1
4092,اگر نہ شافعِ,1
4091,پڑتی اگر نہ,1
4090,نہیں پڑتی اگر,1
4089,بن نہیں پڑتی,1
4088,ہے بن نہیں,1
4087,اُمّت ہے بن,1
4066,اگر کہیں نہ,1
4064,بندوں کا اگر,1
4178,کو ہمارے درد,1
4045,کو خدا کی,1
4042,آلِ عبا کہیں,1
4041,خامسِ آلِ عبا,1
4040,کہ خامسِ آلِ,1
4039,کہو کہ خامسِ,1
4038,ہے کہو کہ,1
4037,ستائش ہے کہو,1
4036,کیا ستائش ہے,1
4035,یہ کیا ستائش,1
4034,سلطاں یہ کیا,1
4033,نہ سلطاں یہ,1
4032,بادشاہ نہ سلطاں,1
4031,نہ بادشاہ نہ,1
4030,کو نہ بادشاہ,1
4029,اُس کو نہ,1
4028,سوا کہیں اُس,1
4043,عبا کہیں اُس,1
4046,خدا کی راہ,1
4063,خداوندگار بندوں کا,1
4047,کی راہ میں,1
4062,بندہ خداوندگار بندوں,1
4061,کا بندہ خداوندگار,1
